Time	NEval	Generation	f	x(1)	x(2)	x(3)	x(4)	x(5)	x(6)	x(7)	
2.095063e+01	2.000000e+03	7.900000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.117266e+01	2.025000e+03	8.000000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.139719e+01	2.050000e+03	8.100000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.161792e+01	2.075000e+03	8.200000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.183458e+01	2.100000e+03	8.300000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.205321e+01	2.125000e+03	8.400000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.227175e+01	2.150000e+03	8.500000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.248703e+01	2.175000e+03	8.600000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.269959e+01	2.200000e+03	8.700000e+01	4.478272e-04	1.000000e-01	9.535846e-01	4.562952e+00	5.871569e-01	5.202584e+00	5.384391e-01	1.000000e+00	
2.302254e+01	2.225000e+03	8.800000e+01	4.478272e-04	1.000000e-01	9.535846e-01	4.562952e+00	5.871569e-01	5.202584e+00	5.384391e-01	1.000000e+00	
2.323681e+01	2.250000e+03	8.900000e+01	4.478272e-04	1.000000e-01	9.535846e-01	4.562952e+00	5.871569e-01	5.202584e+00	5.384391e-01	1.000000e+00	
2.346099e+01	2.275000e+03	9.000000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.380009e+01	2.300000e+03	9.100000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.402442e+01	2.325000e+03	9.200000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.424668e+01	2.350000e+03	9.300000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.445609e+01	2.375000e+03	9.400000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.467323e+01	2.400000e+03	9.500000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.489479e+01	2.425000e+03	9.600000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.510750e+01	2.450000e+03	9.700000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.532716e+01	2.475000e+03	9.800000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.555221e+01	2.500000e+03	9.900000e+01	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.576490e+01	2.525000e+03	1.000000e+02	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.597266e+01	2.550000e+03	1.010000e+02	8.249568e-05	1.000000e-01	1.061522e+00	6.465063e+00	9.059125e-01	6.562891e+00	8.098727e-01	1.000000e+00	
2.617757e+01	2.575000e+03	1.020000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.650215e+01	2.600000e+03	1.030000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.672151e+01	2.625000e+03	1.040000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.694179e+01	2.650000e+03	1.050000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.714294e+01	2.675000e+03	1.060000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.734723e+01	2.700000e+03	1.070000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.755230e+01	2.725000e+03	1.080000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.776312e+01	2.750000e+03	1.090000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.797288e+01	2.775000e+03	1.100000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.817573e+01	2.800000e+03	1.110000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.837735e+01	2.825000e+03	1.120000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.858232e+01	2.850000e+03	1.130000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.878806e+01	2.875000e+03	1.140000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.899878e+01	2.900000e+03	1.150000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.921133e+01	2.925000e+03	1.160000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.942528e+01	2.950000e+03	1.170000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.963901e+01	2.975000e+03	1.180000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
2.985618e+01	3.000000e+03	1.190000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.006839e+01	3.025000e+03	1.200000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
3.028209e+01	3.050000e+03	1.210000e+02	1.745193e-05	1.000000e-01	1.035481e+00	1.824648e+00	6.403857e-01	1.854328e+00	5.774469e-01	1.000000e+00	
